id,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,mths_since_last_delinq,open_acc,revol_bal,total_acc,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,wtd_loans,interest_rate,int_rate2,num_rate,numrate,good
4795771,12000,12000, 60 months,22.47%,334.65,10+ years,RENT,90000,Current,debt_consolidation,WA,11.17,0,3/8/06 9:12,,6,9149,7,10803.49,3345.33,1196.51,2148.82,,,22.47%,,,1
4796021,25000,25000, 36 months,13.11%,843.68,10+ years,MORTGAGE,140000,Current,credit_card,CA,21.81,2,10/16/98 1:17,11,14,18300,50,19007.4,8434.28,5992.6,2441.68,,,13.11%,,,1
4796458,3925,3925, 36 months,12.12%,130.6,1 year,MORTGAGE,32000,Current,debt_consolidation,CO,15.26,0,2/27/02 4:40,39,5,12667,31,3074.35,1172.88,850.65,322.23,,,12.12%,,,1
4796901,24000,24000, 60 months,21.00%,649.29,1 year,OWN,89000,Current,debt_consolidation,CA,7.27,0,9/22/97 8:37,,11,22520,14,21577.91,6045.83,2422.09,3623.74,,,21.00%,,,1
4797336,4500,4500, 36 months,16.29%,158.86,1 year,MORTGAGE,37375.97,Current,other,MI,32.14,0,9/1/96 8:07,49,11,13867,29,3571.6,1428.39,928.4,499.99,,,16.29%,,,1
4797815,8000,8000, 36 months,12.12%,266.18,7 years,RENT,33000,Current,credit_card,CA,29.45,0,8/10/94 9:31,,9,11859,11,6060.61,2660.45,1939.39,721.06,,,12.12%,,,1
4798128,16750,16750, 60 months,16.29%,409.92,7 years,MORTGAGE,38000,Fully Paid,debt_consolidation,NC,6.41,0,11/1/01 3:08,30,10,6324,19,0,17861.78,16750,1111.78,,,16.29%,,,1
4804759,8000,8000, 36 months,15.31%,278.54,10+ years,MORTGAGE,46840,Current,debt_consolidation,OH,27.92,0,9/8/05 9:59,,17,7138,25,6130.84,2784.77,1869.16,915.61,,,15.31%,,,1
4805183,4500,4500, 36 months,15.31%,156.68,10+ years,RENT,38542,Fully Paid,major_purchase,TX,19.49,0,2/26/02 4:34,49,7,4966,13,0,4922.92,4500,422.92,,,15.31%,,,1
4805527,17500,17500, 36 months,19.72%,647.87,6 years,RENT,40000,Current,debt_consolidation,CA,11.79,1,12/3/00 6:22,18,10,10863,17,13618.84,6478.43,3881.16,2597.27,,,19.72%,,,1
4805983,35000,35000, 36 months,16.29%,1235.52,5 years,MORTGAGE,175000,Current,major_purchase,MN,9.37,0,2/20/92 2:43,43,9,50386,24,27772.83,11119.68,7227.17,3892.51,,,16.29%,,,1
4806376,12175,12175, 36 months,14.33%,418.07,6 years,OWN,35000,Fully Paid,debt_consolidation,HI,6.55,0,10/27/96 8:25,,7,8469,23,0,12600.87,12175,425.87,,,14.33%,,,1
4806672,9000,9000, 36 months,7.62%,280.46,3 years,RENT,199000,Fully Paid,debt_consolidation,WA,9.59,0,6/10/94 12:33,,11,14400,20,0,9369.96,9000,369.96,,,7.62%,,,1
4806989,10500,10500, 36 months,15.80%,368.12,5 years,RENT,36000,Current,debt_consolidation,FL,29.63,0,10/10/05 10:38,,17,10041,20,8321.94,3308.31,2178.06,1130.25,,,15.80%,,,1
4807363,10000,10000, 36 months,17.77%,360.38,2 years,RENT,60000,Current,debt_consolidation,NY,14.52,4,7/1/90 5:09,14,11,11604,38,7973.23,3241.71,2026.77,1214.94,,,17.77%,,,1
4807741,20000,20000, 60 months,10.16%,426.52,10+ years,MORTGAGE,68000,Current,credit_card,MN,13.31,0,3/17/96 9:07,,10,41014,24,17613.11,3826.2,2386.89,1439.31,,,10.16%,,,1
4808112,13000,13000, 36 months,12.12%,432.54,10+ years,MORTGAGE,53000,Current,debt_consolidation,IL,7.47,0,1/30/97 2:56,,6,13375,13,10503.15,3460.32,2496.85,963.47,,,12.12%,,,1
4834837,8450,8450, 36 months,17.77%,304.52,6 years,MORTGAGE,36000,Current,credit_card,IN,30.47,0,9/10/88 5:00,62,9,3421,21,6531.72,3045.2,1918.28,1126.92,,,17.77%,,,1
4865210,13800,13800, 36 months,15.80%,483.81,10+ years,RENT,73000,Current,credit_card,NJ,22.72,1,1/15/88 2:01,8,12,17812,17,10595.9,4834.41,3204.1,1630.31,,,15.80%,,,1
4884855,15000,15000, 36 months,17.27%,536.81,10+ years,RENT,52000,Current,debt_consolidation,CA,13.75,0,1/6/01 9:33,62,8,14635,19,11944.9,4822.92,3055.1,1767.82,,,17.27%,,,1
4894615,14000,14000, 36 months,10.16%,452.8,10+ years,MORTGAGE,153000,Current,debt_consolidation,CT,13.54,1,9/29/96 5:56,11,16,48613,33,10534.14,4518.73,3465.86,1052.87,,,10.16%,,,1
4894999,30000,30000, 60 months,17.27%,749.94,10+ years,MORTGAGE,153000,Current,debt_consolidation,MD,12.02,0,4/17/99 11:59,30,8,19162,27,26966.14,6748.65,3033.86,3714.79,,,17.27%,,,1
4904743,12000,12000, 36 months,6.03%,365.23,7 years,MORTGAGE,60000,Current,debt_consolidation,CA,12.56,0,10/14/99 8:26,,6,9821,20,8881.97,3650.95,3118.03,532.92,,,6.03%,,,1
4915213,10000,10000, 36 months,11.14%,328.06,10+ years,MORTGAGE,85000,Current,credit_card,OK,21.05,0,6/22/99 6:14,40,14,21178,34,7802.82,2952.27,2197.18,755.09,,,11.14%,,,1
4915917,10000,10000, 36 months,18.75%,365.3,6 years,MORTGAGE,69729,Current,credit_card,CA,7.06,0,10/21/00 2:39,,6,12870,10,8236.56,2916.88,1763.44,1153.44,,,18.75%,,,1
4934591,9750,9750, 36 months,14.33%,334.8,2 years,RENT,28525,Current,debt_consolidation,NY,8.78,0,6/13/94 10:14,,7,8189,11,7688.14,3013.2,2061.86,951.34,,,14.33%,,,1
4964573,7000,7000, 36 months,15.31%,243.73,10+ years,MORTGAGE,30000,Current,credit_card,GA,7.56,0,11/14/99 7:00,,4,5899,10,5537.85,2192.49,1462.15,730.34,,,15.31%,,,1
4975051,24000,24000, 60 months,14.33%,562.56,5 years,MORTGAGE,305000,Current,credit_card,NY,21.15,0,9/22/87 7:02,,14,119083,33,21399.13,5053.77,2600.87,2452.9,,,14.33%,,,1
4984627,20000,20000, 36 months,6.62%,614.08,n/a,MORTGAGE,49403,Current,debt_consolidation,TX,10.83,0,5/8/78 3:53,,9,22412,18,15371.81,5518.53,4628.19,890.34,,,6.62%,,,1
4985142,18000,18000, 36 months,13.11%,607.45,3 years,RENT,60000,Current,credit_card,TX,11.88,0,6/29/08 10:40,,5,12127,6,14139.59,5463.45,3860.41,1603.04,,,13.11%,,,1
5024804,20000,20000, 60 months,17.27%,499.96,10+ years,MORTGAGE,94000,Current,debt_consolidation,AL,16.3,0,4/12/00 7:24,,11,14009,45,17980.67,4491.9,2019.33,2472.57,,,17.27%,,,1
5025291,9600,9600, 36 months,18.49%,349.43,10+ years,OWN,51000,Fully Paid,debt_consolidation,NY,22.28,0,11/20/98 9:04,,14,8661,63,0,9892.74,9600,292.74,,,18.49%,,,1
6907514,13000,13000, 60 months,20.80%,350.24,10+ years,MORTGAGE,65000,Current,debt_consolidation,CA,19.08,0,12/12/92 12:43,58,12,10225,32,12217.84,2100.04,782.16,1317.88,,,20.80%,,,1
6908894,16000,16000, 36 months,6.03%,486.97,10+ years,MORTGAGE,50000,Current,credit_card,MT,12.74,0,11/2/96 11:06,,12,19273,45,13946.62,2434.85,2053.38,381.47,,,6.03%,,,1
6909306,8400,8400, 36 months,17.56%,301.83,10+ years,MORTGAGE,58000,Fully Paid,credit_card,IN,20.46,0,1/2/01 4:25,66,12,13115,32,0,8523.47,8400,123.47,,,17.56%,,,1
6909693,24000,24000, 60 months,15.22%,573.74,2 years,MORTGAGE,125000,Fully Paid,debt_consolidation,FL,10.54,1,11/19/97 7:26,12,13,25430,34,0,24304.4,24000,304.4,,,15.22%,,,1
6910143,12375,12375, 60 months,15.61%,298.38,7 years,RENT,40000,Current,debt_consolidation,OH,27.93,0,10/16/95 8:58,33,8,15810,19,11669.88,1491.9,705.12,786.78,,,15.61%,,,1
6914945,1500,1500, 36 months,13.68%,51.04,10+ years,RENT,50000,Current,credit_card,DC,22.02,0,11/23/01 5:26,,10,31578,30,1290.54,306.14,209.46,96.68,,,13.68%,,,1
6915419,7500,7500, 36 months,21.60%,284.88,5 years,RENT,83000,Current,debt_consolidation,NJ,9.07,3,6/20/02 4:07,5,10,1078,30,6559.9,1708.13,940.1,768.03,,,21.60%,,,1
6915801,4750,4750, 36 months,16.78%,168.84,10+ years,MORTGAGE,55000,Current,credit_card,WI,31.45,0,3/18/03 6:41,,16,20391,39,4114.03,1012.34,635.97,376.37,,,16.78%,,,1
6916328,20000,20000, 60 months,15.88%,485.09,8 years,MORTGAGE,50000,Current,debt_consolidation,SC,24.6,0,3/21/98 2:44,,11,11355,26,18870.98,2419.75,1129.02,1290.73,,,15.88%,,,1
6916865,20000,20000, 36 months,13.68%,680.45,10+ years,MORTGAGE,95000,Current,house,CA,14.01,1,8/8/99 7:58,8,14,112821,29,17685.68,3402.1,2314.32,1087.78,,,13.68%,,,1
6917260,15000,15000, 36 months,7.62%,467.43,8 years,MORTGAGE,60000,Current,debt_consolidation,MD,18.46,2,10/14/92 3:12,8,10,13651,26,12736.69,2797.73,2263.31,534.42,,,7.62%,,,1
6917602,2000,2000, 36 months,12.35%,66.77,< 1 year,RENT,45000,Current,car,OH,22.08,0,2/27/07 5:45,,7,16235,16,1716.15,399.92,283.85,116.07,,,12.35%,,,1
6918092,10925,10925, 60 months,22.20%,302.99,9 years,RENT,40600,Current,debt_consolidation,CT,23.62,0,10/29/95 5:07,73,5,8269,10,10291.77,1815.84,633.23,1182.61,,,22.20%,,,1
6918536,9000,9000, 36 months,10.64%,293.12,10+ years,MORTGAGE,64000,Current,debt_consolidation,CO,9.9,0,10/14/98 11:20,51,4,5264,20,7693.59,1755.72,1306.41,449.31,,,10.64%,,,1
6919037,7200,7200, 36 months,15.61%,251.75,10+ years,OWN,102000,Current,credit_card,VA,12.86,0,3/9/94 4:25,,8,22799,17,6389.33,1257.79,810.67,447.12,,,15.61%,,,1
6919401,12800,12800, 36 months,15.88%,449.26,n/a,MORTGAGE,55512,Current,debt_consolidation,OK,15.93,0,11/15/92 10:10,,15,7823,54,11068.09,2689.51,1731.91,957.6,,,15.88%,,,1
6919814,16000,16000, 36 months,6.03%,486.97,1 year,RENT,120000,Current,debt_consolidation,NY,7.39,0,4/4/02 8:31,,7,7634,10,13946.62,2434.85,2053.38,381.47,,,6.03%,,,1
6924654,20125,20125, 60 months,24.50%,584.82,2 years,MORTGAGE,45000,Fully Paid,debt_consolidation,AL,22.13,0,3/27/01 6:46,54,8,4409,34,0,21746.48,20125,1621.48,,,24.50%,,,1
6925256,16000,16000, 36 months,19.52%,590.72,10+ years,MORTGAGE,54601,Current,debt_consolidation,CA,22.99,0,12/27/00 1:13,78,23,29715,48,13936.67,3541.22,2063.33,1477.89,,,19.52%,,,1
6925790,18000,18000, 36 months,7.90%,563.23,10+ years,MORTGAGE,40000,Current,debt_consolidation,WV,20.64,0,12/30/94 8:02,,9,20876,27,15289.8,3376.28,2710.2,666.08,,,7.90%,,,1
6926316,20000,20000, 36 months,10.64%,651.37,4 years,RENT,75000,Current,debt_consolidation,CA,20.34,2,2/22/79 4:46,20,9,30863,19,17091.98,3908.22,2908.02,1000.2,,,10.64%,,,1
6926877,12800,12800, 36 months,12.35%,427.29,8 years,RENT,75000,Current,debt_consolidation,CA,18.52,1,12/10/98 11:32,16,10,27249,22,10982.94,2560.14,1817.06,743.08,,,12.35%,,,1
6927332,35000,35000, 60 months,22.20%,970.65,3 years,MORTGAGE,180000,Current,debt_consolidation,TX,16.9,1,11/6/99 7:46,16,20,33203,43,32969.18,5823.9,2030.82,3793.08,,,22.20%,,,1
6927854,12000,12000, 60 months,16.78%,296.82,10+ years,MORTGAGE,50000,Current,credit_card,NC,30.77,0,1/7/94 7:25,,14,36608,36,11198.62,1780.22,801.38,978.84,,,16.78%,,,1
6928799,4000,4000, 36 months,17.56%,143.73,10+ years,RENT,78000,Current,debt_consolidation,FL,27.68,0,1/5/06 1:12,,9,14651,14,3470.64,860.93,529.36,331.57,,,17.56%,,,1
6929166,9250,9250, 36 months,16.78%,328.78,10+ years,RENT,28364.09,Current,credit_card,CA,13.28,0,7/30/01 6:33,,8,9222,9,8010.78,1972.68,1239.22,733.46,,,16.78%,,,1
6929630,18000,18000, 60 months,17.10%,448.32,10+ years,MORTGAGE,70000,Current,debt_consolidation,GA,9.78,0,12/19/03 5:45,,14,10419,20,17216.16,1793.28,783.84,1009.44,,,17.10%,,,1
6930080,5000,5000, 36 months,18.25%,181.39,< 1 year,RENT,23000,Current,debt_consolidation,WA,11.84,0,5/6/06 2:46,,10,6913,16,4458.13,905.05,541.87,363.18,,,18.25%,,,1
6934809,6000,6000, 36 months,12.35%,200.3,9 years,MORTGAGE,60000,Current,debt_consolidation,MD,4.94,0,4/12/98 6:05,,9,6988,16,5148.57,1199.6,851.43,348.17,,,12.35%,,,1
6935239,20000,20000, 36 months,8.90%,635.07,10+ years,MORTGAGE,90000,Current,debt_consolidation,OH,22.12,0,9/19/79 2:21,,10,17169,35,17024.89,3810.42,2975.11,835.31,,,8.90%,,,1
6936093,5500,5500, 36 months,12.35%,183.6,10+ years,RENT,50000,Current,debt_consolidation,OH,15.34,1,2/3/00 11:28,14,5,3842,12,4719.49,1099.7,780.51,319.19,,,12.35%,,,1
6936579,7800,7800, 36 months,12.35%,260.38,10+ years,RENT,32000,Current,credit_card,FL,25.54,0,7/23/96 7:14,,9,7816,12,6691.18,1562.28,1108.82,453.46,,,12.35%,,,1
6937060,15000,15000, 36 months,15.61%,524.48,3 years,OWN,50000,Current,debt_consolidation,CA,8.95,0,4/18/85 4:30,,10,14311,10,13309.82,2622.4,1690.18,932.22,,,15.61%,,,1
6937587,18800,18800, 36 months,13.05%,633.9,5 years,RENT,100000,Current,credit_card,CA,8.35,0,1/5/00 2:56,,7,18693,15,16606.85,3167.6,2193.15,974.45,,,13.05%,,,1
5025688,30000,30000, 36 months,23.83%,1174.31,10+ years,RENT,96000,Current,debt_consolidation,FL,26.19,0,4/4/96 3:00,,16,25099,30,24366.76,10555.38,5633.24,4922.14,,,23.83%,,,1
5026110,17050,17050, 36 months,11.14%,559.33,2 years,RENT,38400,Current,credit_card,AZ,14.44,1,12/7/95 5:34,21,5,16717,19,13303.58,5033.97,3746.42,1287.55,,,11.14%,,,1
5026605,18200,18200, 60 months,15.80%,440.66,2 years,MORTGAGE,57000,Current,debt_consolidation,PA,22.04,1,3/19/05 7:09,14,16,17938,25,16295.52,3959.64,1904.48,2055.16,,,15.80%,,,1
5027087,11975,11975, 36 months,12.12%,398.43,4 years,RENT,60000,Current,debt_consolidation,VA,15.15,0,11/14/88 3:21,63,6,5383,13,9377.29,3581.79,2597.71,984.08,,,12.12%,,,1
5027524,12000,12000, 36 months,18.49%,436.79,10+ years,MORTGAGE,52000,Current,debt_consolidation,PA,20.9,0,1/30/98 6:02,59,10,4891,21,9588.13,3931.11,2411.87,1519.24,,,18.49%,,,1
5027909,13200,13200, 36 months,15.80%,462.78,10+ years,RENT,50000,Fully Paid,debt_consolidation,CA,27.41,0,5/23/04 5:35,,9,21399,16,0,14621.5,13200,1421.5,,,15.80%,,,1
5028272,9450,9450, 36 months,19.72%,349.85,< 1 year,OWN,48000,Current,debt_consolidation,CA,8.7,0,1/3/08 7:41,39,9,5390,15,7579.38,3148.65,1870.62,1278.03,,,19.72%,,,1
5028726,6000,6000, 36 months,10.16%,194.06,5 years,RENT,49000,Current,debt_consolidation,CA,23.8,0,9/21/88 11:30,,12,9235,22,4669.9,1741.59,1330.1,411.49,,,10.16%,,,1
5029131,25000,25000, 60 months,16.29%,611.82,6 years,MORTGAGE,65000,Current,debt_consolidation,CA,17.15,0,8/15/94 11:14,,11,22083,16,22412.32,5502.6,2587.68,2914.92,,,16.29%,,,1
5029604,14000,14000, 36 months,10.16%,452.8,10+ years,OWN,65000,Current,debt_consolidation,NY,8.4,0,4/26/98 2:35,31,10,15061,31,10893.73,4067.28,3106.27,961.01,,,10.16%,,,1
5029901,6625,6625, 36 months,17.27%,237.1,< 1 year,RENT,40000,Current,debt_consolidation,NJ,7.17,0,6/26/98 6:21,54,9,6507,17,5274.21,2132.37,1350.79,781.58,,,17.27%,,,1
5030330,14825,14825, 36 months,7.62%,461.97,10+ years,MORTGAGE,90000,Current,debt_consolidation,PA,23.03,0,1/13/02 6:04,,11,7849,16,11816.11,3695.76,3008.89,686.87,,,7.62%,,,1
5030795,7750,7750, 36 months,6.62%,237.96,9 years,MORTGAGE,46000,Current,credit_card,OR,25.46,0,7/30/80 9:18,,6,18374,18,5957.73,2137.05,1792.27,344.78,,,6.62%,,,1
5031381,21350,21350, 36 months,12.35%,712.7,1 year,MORTGAGE,48000,Current,credit_card,CA,13.13,0,11/20/96 3:32,59,12,18977,30,17264.19,5697.4,4085.81,1611.59,,,12.35%,,,1
5031777,5000,5000, 36 months,12.12%,166.36,2 years,RENT,25000,Current,debt_consolidation,PA,5.52,0,1/24/10 4:49,,7,6775,8,3915.43,1495.44,1084.57,410.87,,,12.12%,,,1
5035292,10500,10500, 36 months,14.33%,360.56,10+ years,MORTGAGE,30644,Current,other,VA,26.35,0,8/1/02 10:40,,7,21226,11,8287.18,3233.79,2212.82,1020.97,,,14.33%,,,1
5035910,12000,12000, 36 months,15.31%,417.81,1 year,MORTGAGE,78500,Current,home_improvement,AL,10.72,0,2/2/02 4:35,70,9,3116,36,9492.4,3760.2,2507.6,1252.6,,,15.31%,,,1
5036499,9000,9000, 36 months,17.77%,324.34,2 years,MORTGAGE,120000,Current,moving,TX,19.33,0,7/19/99 7:09,,15,29074,25,7175.8,2917.71,1824.2,1093.51,,,17.77%,,,1
5036882,9175,9175, 36 months,8.90%,291.34,10+ years,OWN,50000,Current,debt_consolidation,CA,24.55,0,2/19/99 10:48,,19,16382,35,7108.26,2617.56,2066.74,550.82,,,8.90%,,,1
5037270,18000,18000, 36 months,13.11%,607.45,1 year,OWN,155000,Current,debt_consolidation,OH,12.62,0,6/13/00 12:42,,13,59302,19,14137.05,5467.05,3862.95,1604.1,,,13.11%,,,1
5037828,24000,24000, 60 months,8.90%,497.04,9 years,OWN,180000,Current,major_purchase,NV,6.45,0,12/12/94 3:51,37,9,9267,17,21041.97,4473.36,2958.03,1515.33,,,8.90%,,,1
5038220,8325,8325, 36 months,15.31%,289.86,2 years,RENT,25000,Current,credit_card,CA,14.5,0,5/13/06 8:03,,9,8243,10,6585.81,2607.93,1739.19,868.74,,,15.31%,,,1
5038627,23675,23675, 60 months,21.49%,647.04,10+ years,MORTGAGE,103500,Current,debt_consolidation,NJ,16.6,0,5/31/97 7:15,,19,22496,32,21522.03,5810.96,2152.97,3657.99,,,21.49%,,,1
5039069,10900,10900, 36 months,20.49%,407.81,8 years,RENT,37000,Current,other,NY,30.03,0,5/12/95 10:50,,8,6593,18,8765.8,3665.34,2134.2,1531.14,,,20.49%,,,1
5039560,15000,15000, 36 months,21.00%,565.13,1 year,RENT,137000,Current,debt_consolidation,IL,7.93,0,8/8/01 2:29,,24,18029,42,12082.33,5078.07,2917.67,2160.4,,,21.00%,,,1
5039905,32350,32350, 36 months,19.05%,1186.65,5 years,RENT,188000,Current,debt_consolidation,IL,4.74,0,6/9/01 5:38,,6,16125,14,25905.79,10658.52,6444.21,4214.31,,,19.05%,,,1
5040349,10000,10000, 36 months,15.31%,348.18,7 years,RENT,34000,Current,debt_consolidation,OH,21.64,0,8/5/96 3:30,32,6,4447,13,7911.08,3132.36,2088.92,1043.44,,,15.31%,,,1
5040771,18000,18000, 60 months,15.80%,435.82,4 years,MORTGAGE,63000,Current,credit_card,TX,10.66,0,11/9/95 8:54,,12,14842,34,16115.89,3917.25,1884.11,2033.14,,,15.80%,,,1
5041615,10000,10000, 36 months,11.14%,328.06,1 year,RENT,45000,Current,debt_consolidation,NY,8.75,0,7/14/06 5:53,,6,10211,11,7802.75,2952.36,2197.25,755.11,,,11.14%,,,1
5042062,20000,20000, 36 months,7.62%,623.23,< 1 year,MORTGAGE,90000,Current,debt_consolidation,IL,14.12,0,12/10/95 5:10,,8,11436,28,15947.05,4978.16,4052.95,925.21,,,7.62%,,,1
5042515,12000,12000, 36 months,12.12%,399.26,< 1 year,RENT,40000,Current,credit_card,CA,14.64,0,10/13/06 12:42,,10,5265,14,9396.19,3590.22,2603.81,986.41,,,12.12%,,,1
5042875,13000,13000, 60 months,14.33%,304.72,< 1 year,OWN,45000,Current,credit_card,CT,7.25,1,7/6/02 5:52,10,5,11865,24,11486.85,2832.16,1513.15,1319.01,,,14.33%,,,1
5054671,22250,22250, 60 months,23.28%,630.83,2 years,RENT,57850,Current,debt_consolidation,WA,34.21,0,2/6/02 4:30,,14,18309,44,20316.55,5663.52,1933.45,3730.07,,,23.28%,,,1
5055078,15000,15000, 36 months,11.14%,492.08,2 years,MORTGAGE,40000,Current,debt_consolidation,NC,14.16,0,9/4/02 12:18,,12,18536,16,11704.2,4428.48,3295.8,1132.68,,,11.14%,,,1
5055446,21850,21850, 60 months,17.27%,546.21,9 years,MORTGAGE,50000,Current,debt_consolidation,UT,14.5,0,12/28/00 8:56,,8,23078,21,19646.93,4900.45,2203.07,2697.38,,,17.27%,,,1
5064700,12000,12000, 36 months,18.75%,438.36,10+ years,MORTGAGE,120000,Current,small_business,WA,5.92,1,8/21/99 6:44,8,10,12915,27,9598.19,3941.46,2401.81,1539.65,,,18.75%,,,1
5065071,25000,25000, 60 months,20.49%,669.19,6 years,MORTGAGE,86000,Current,debt_consolidation,NY,11.78,0,10/25/98 11:00,,10,27594,20,22681.04,6029.64,2318.96,3695.69,,,20.49%,,,1
5065462,14000,14000, 36 months,19.05%,513.54,1 year,OWN,95000,Current,debt_consolidation,NV,16.97,0,11/2/03 10:01,,10,21852,14,11205.6,4621.86,2794.4,1827.46,,,19.05%,,,1
5084829,15000,15000, 36 months,10.16%,485.14,2 years,MORTGAGE,75000,Current,credit_card,CA,16.24,0,6/17/00 9:33,,10,14172,25,11665.39,4366.26,3334.61,1031.65,,,10.16%,,,1
5085299,13600,13600, 36 months,15.80%,476.8,1 year,MORTGAGE,88000,Current,debt_consolidation,NY,8.82,0,9/6/99 7:53,,11,15625,21,10776.63,4288.48,2823.37,1465.11,,,15.80%,,,1
5085660,3000,3000, 36 months,13.11%,101.25,1 year,OWN,30000,Current,debt_consolidation,GA,3.88,0,2/20/94 5:04,,6,2151,9,841.8,2408.37,2158.2,250.17,,,13.11%,,,1
5094654,35000,35000, 36 months,11.14%,1148.18,10+ years,MORTGAGE,80000,Current,debt_consolidation,GA,17.69,0,8/13/72 6:07,58,7,38831,25,27309.72,10333.26,7690.28,2642.98,,,11.14%,,,1
5095030,17325,17325, 36 months,14.09%,592.89,2 years,OWN,39728,Current,debt_consolidation,MT,31.75,0,8/11/01 2:53,,14,13159,21,13656.42,5327.55,3668.58,1658.97,,,14.09%,,,1
5095363,10000,10000, 36 months,16.29%,353.01,10+ years,MORTGAGE,90000,Fully Paid,other,MD,13.29,1,1/4/03 5:58,12,10,3405,35,0,10886.95,10000,886.95,,,16.29%,,,1
5095724,12000,12000, 36 months,16.29%,423.61,< 1 year,RENT,60000,Current,debt_consolidation,CA,20.76,0,5/20/00 8:37,,14,18613,29,8054.96,5167.91,3945.04,1222.87,,,16.29%,,,1
5104653,15000,15000, 36 months,8.90%,476.3,2 years,MORTGAGE,58600,Current,credit_card,NC,18.61,0,1/13/01 4:59,,12,17893,35,11620.99,4279.59,3379.01,900.58,,,8.90%,,,1
5105059,22250,22250, 60 months,15.80%,538.72,10+ years,OWN,350272,Current,debt_consolidation,MD,8.16,0,8/16/00 2:33,39,9,40221,31,19918,4848.48,2332,2516.48,,,15.80%,,,1
5105414,8000,8000, 36 months,14.33%,274.71,4 years,RENT,50000,Current,credit_card,CA,21.98,1,12/1/04 9:27,17,14,5210,17,6308.2,2472.39,1691.8,780.59,,,14.33%,,,1
5105856,21000,21000, 60 months,15.88%,509.35,10+ years,MORTGAGE,80000,Current,credit_card,CA,7.94,0,5/16/95 5:02,63,7,12235,30,18630.89,4221.64,2369.11,1852.53,,,15.88%,,,1
5114839,8000,8000, 36 months,16.29%,282.41,10+ years,MORTGAGE,25000,Current,other,TX,32.45,1,9/11/78 9:51,19,8,7172,21,6348.02,2541.69,1651.98,889.71,,,16.29%,,,1
5115161,20000,20000, 60 months,13.11%,456.19,10+ years,MORTGAGE,52000,Current,debt_consolidation,NY,17.08,0,9/5/02 5:48,57,8,13660,23,17765.32,4104.9,2234.68,1870.22,,,13.11%,,,1
5115524,25000,25000, 36 months,11.14%,820.13,3 years,RENT,62000,Current,debt_consolidation,CA,11.88,0,1/25/99 11:36,,11,27808,14,19507.14,7380.63,5492.86,1887.77,,,11.14%,,,1
5115938,10000,10000, 36 months,13.11%,337.47,10+ years,MORTGAGE,65000,Current,debt_consolidation,CA,16.91,0,6/14/01 2:44,,7,5664,13,7855.85,3034.51,2144.15,890.36,,,13.11%,,,1
5124928,24000,24000, 36 months,12.12%,798.52,8 years,MORTGAGE,120000,Current,debt_consolidation,TX,18.66,0,2/28/98 11:24,46,9,28444,23,18787.88,7186.68,5212.12,1974.56,,,12.12%,,,1
5125318,3000,3000, 36 months,16.29%,105.91,10+ years,MORTGAGE,51000,Current,other,MI,10.33,1,9/11/01 8:18,13,12,10046,15,2381.21,952.02,618.79,333.23,,,16.29%,,,1
5125732,6000,6000, 36 months,7.90%,187.75,4 years,RENT,70000,Current,car,NY,7.71,0,12/8/00 11:32,,14,948,29,4788.31,1499.52,1211.69,287.83,,,7.90%,,,1
5134848,5500,5500, 36 months,13.11%,185.61,6 years,MORTGAGE,113000,Current,credit_card,LA,5.75,1,2/5/91 2:07,3,9,4266,31,4321,1668.57,1179,489.57,,,13.11%,,,1
5135282,17000,17000, 36 months,21.98%,649.07,5 years,RENT,44000,Current,vacation,NY,11.66,0,12/10/00 9:18,68,9,12864,22,13731.04,5836.86,3268.96,2567.9,,,21.98%,,,1
5135606,16800,16800, 60 months,16.29%,411.14,1 year,MORTGAGE,41000,Current,debt_consolidation,FL,20.28,0,10/16/00 3:07,,20,13012,43,13948.44,4696.31,2851.56,1844.75,,,16.29%,,,1
5135956,35000,35000, 36 months,15.80%,1227.05,1 year,MORTGAGE,90000,Current,debt_consolidation,IL,16.37,0,10/12/01 3:19,,9,3595,18,27735.59,11034.18,7264.41,3769.77,,,15.80%,,,1
5145083,30175,30175, 60 months,16.29%,738.46,7 years,MORTGAGE,129965.04,Fully Paid,credit_card,VA,24.37,0,8/5/97 2:37,67,15,27513,32,0,33322.96,30175,3147.96,,,16.29%,,,1
5145396,10000,10000, 36 months,18.49%,363.99,8 years,RENT,57000,Current,debt_consolidation,TX,22.91,0,5/25/05 10:14,,12,19682,26,7993.68,3270.07,2006.32,1263.75,,,18.49%,,,1
5145794,35000,35000, 60 months,21.98%,966.27,2 years,RENT,130000,Fully Paid,car,OR,6.89,0,7/7/97 1:41,25,4,17664,14,0,35641.09,35000,641.09,,,21.98%,,,1
5146052,33950,33950, 36 months,19.72%,1256.87,7 years,RENT,85000,Current,other,TX,5.42,0,5/7/03 6:58,,8,18560,18,27231.28,11309.04,6718.72,4590.32,,,19.72%,,,1
5146386,20000,20000, 36 months,12.12%,665.44,9 years,RENT,112215.93,Current,debt_consolidation,NY,10.89,0,10/14/84 11:33,,20,26284,28,15660.35,5983.65,4339.65,1644,,,12.12%,,,1
